ID,metric,condition,Amygdala_L,Amygdala_R,Dorsal_striatum_L,Dorsal_striatum_R,Fusiform_gyrus_L,Fusiform_gyrus_R,Hippocampus_L,Hippocampus_R,Insula_L,Insula_R,Intracalcarine_cortex_L,Intracalcarine_cortex_R,lOFC_L,lOFC_R,mOFC_L,mOFC_R,Oral_somatosensory_cortex_R,Oral_somatosensory_cortex_L,Precuneus_L,Precuneus_R,Ventral_striatum_L,Ventral_striatum_R,vlPFC_L,vlPFC_R,vlThalamus_L,vlThalamus_R,vmPFC_L,vmPFC_R,module0_mean,module1_mean,module2_mean,module3_mean,module4_mean,module5_mean,module6_mean,module7_mean,module8_mean
36,centrality,punish,0.010498789,0.010498789,0.000881884,0.013974372,0.00547854,0.001752036,0.00558846,0.011842477,0.00825245,0.008951778,0.004767676,0.007997637,0.009313185,0.007360667,0.002680257,0.001574455,0.006679069,0.007997637,0.007113001,0.006023261,0.003008235,0.000149948,0.004675079,0.010349533,0.007997637,0.007997637,0.00381848,0.00226421,0.009607129,0.007383241,0.003244417,0.004839116,0.008299875,0.008336926,0.006568131,0.001579091,0.005276826
37,centrality,punish,0.000377709,0.000407,0.003600397,0.002821691,0.00134568,0.003174126,0.002841424,0.001636448,0.002060612,0.002535394,0.001491573,0.003600397,0.001806237,0.003600397,0.003600397,0.002715769,0.003600397,0.002715769,0.000502584,0.003600397,0.003600397,0.003600397,0.001527503,0.003600397,0.001175985,0.002715769,0.002060612,0.002060612,0.001315645,0.003184564,0.002553949,0.002755365,0.00212194,0.002703317,0.00205149,0.003600397,0.002312281
38,centrality,punish,0.005285008,0.000278117,0.001047882,0.002467795,0.008797857,0.01022145,0.003805541,0.003226198,0.003805541,0.002729594,0.002195695,0.002195695,0.006799814,0.000657693,0.002195695,0.01022145,0.01022145,0.003805541,0.00746345,0.00170673,0.003805541,0.005722386,0.009571872,0.00150131,0.003349288,0.003427296,0.002195695,0.003805541,0.003148716,0.004385667,0.007071667,0.004870946,0.00332793,0.003728753,0.00458509,0.004763964,0.004268604
39,centrality,punish,0.009685404,0.007199,0.009876374,0.006794257,0.00632147,0.00403372,0.013365615,0.013269474,0.010826005,0.011333474,0.010673337,0.009486991,0.011773819,0.005021895,0.008324272,0.006037089,0.007990764,0.015939048,0.006309353,0.007340701,0.00484668,0.010911616,0.002994449,0.008134692,0.011263787,0.007120818,0.014303813,0.009534332,0.010879873,0.010150111,0.006894277,0.008064683,0.010136021,0.008397857,0.006825027,0.007879148,0.008741822
40,centrality,punish,0.001505654,0.003563114,0.00700821,0.015250917,0.012852094,0.003541068,0.014603584,0.003929706,0.019613336,0.019613336,0.009304142,0.002863718,0.004890162,0.005969042,0.005757131,0.012505661,0.008130478,0.012710002,0.001431569,0.001431569,0.00224527,0.016344407,0.001638409,0.006052059,0.012675616,0.017216824,0.00479445,0.011874706,0.005900515,0.010774902,0.010371629,0.005236309,0.017279778,0.005429602,0.001431569,0.009294839,0.006089906
41,centrality,punish,0.004407762,0.000857494,0.007257536,0.008665171,0.017483376,0.01461192,0.008774753,0.006505014,0.003294501,0.016524576,0.010486298,0.018145181,0.009332542,0.017682114,0.015551972,0.011786701,0.003711453,0.015515997,0.003321574,0.023357498,0.005133868,0.007579386,0.017010061,0.005432623,0.007557471,0.011465244,0.009295293,0.015548917,0.005136256,0.008787539,0.014940683,0.014414466,0.009710448,0.013507328,0.013339536,0.006356627,0.011821723
42,centrality,punish,0.005389318,0.003019559,0.005389318,0.004921955,0.002979667,0.001887402,0.002979667,0.002979667,0.004111824,0.004111824,0.000609908,0.001639663,0.002552197,0.003997864,0.002979667,0.002979667,0.002564339,0.005389318,0.002405592,0.002979667,0.00511708,0.002655327,0.004754836,0.00151445,0.003019559,0.000609908,0.005389318,0.00223953,0.003592053,0.004566233,0.002979667,0.001378991,0.002963279,0.00327503,0.002692629,0.003886203,0.003474534
43,centrality,punish,0.002276896,0.002676995,0.002790956,0.004932724,0.002915459,0.002915459,0.002790956,0.002289846,0.002413716,0.002165977,0.002790956,0.004932724,0.002526423,0.004154651,0.004038181,0.003486194,0.004932724,0.002790956,0.000778073,0.003937434,0.001388665,0.000986678,0.004365551,0.004932724,0.004932724,0.00462883,0.003697809,0.003697809,0.002508673,0.00386184,0.003479945,0.00354638,0.003535312,0.003340537,0.002357754,0.001187672,0.004173473
44,centrality,punish,0.005283472,0,0.00155243,0.00155243,0.000485156,0.000485156,0.005283472,0.003899643,0.00155243,0.005283472,0.005283472,0.001315013,0.004583244,0.004583244,0.000237417,0.000485156,0.00155243,0.005283472,0.003899643,0.003899643,0.00155243,0.001315013,0.005283472,0.000237417,0.004528055,0.00155243,0.00155243,0.00155243,0.003616647,0.00248519,0.000402576,0.002361214,0.003229097,0.004583244,0.003899643,0.001433721,0.002156437
45,centrality,punish,0.005223172,0,0.006080876,0.000501578,0.000501578,0.008438086,0.007105549,0.00012387,0.000501578,0.000501578,0.014109347,0.014967051,0.000501578,0.000501578,0.007844544,0.014967051,0.000501578,0.000501578,0.008438086,0.006080876,0.006080876,0.005223172,0.005606042,0.000501578,0.000501578,0.000501578,0.000501578,0.000501578,0.003113148,0.001896403,0.007771058,0.012504828,0.000501578,0.000501578,0.007259481,0.005652024,0.001777694
46,centrality,punish,0.000892237,0.000892237,0.002562418,0.005039049,0.002562418,0.003109868,0.000361287,0.003660649,0.002562418,0.005039049,0.005039049,0.005039049,0.005039049,0.003040044,0.003198917,0.004577317,0.00231421,0.005039049,0.004096236,0.0001295,0.005039049,0.002161562,0.000366917,0.002937266,0.002562418,0.002562418,0.001426471,0.004219934,0.001451602,0.003738681,0.003446217,0.004395988,0.003181576,0.004039547,0.002112868,0.003600306,0.002237647
47,centrality,punish,0.005604033,0.003823584,0.008795475,0.008795475,0.006698075,0.007179228,0.003477634,0.002117899,0.00214163,0.006015681,0.007501437,0.00342917,0.007797251,0.005747025,0.00480887,0.002663948,0.001293597,0.00501178,0.000784039,0.008795475,0.006015681,0.003821988,0.00208876,0.004868554,0.002069425,0.008795475,0.008795475,0.000664476,0.003755787,0.005974082,0.004723631,0.006036612,0.004755553,0.006772138,0.004789757,0.004918835,0.004104316
48,centrality,punish,0.015688009,0.009625906,0.023522735,0.025275823,0.004463419,0.010053437,0.010356786,0.007369283,0.010433797,0.008606035,0.015456727,0.023560223,0.005921682,0.016809509,0.010758261,0.013755836,0.004887943,0.013111605,0.001457493,0.003686026,0.007445231,0.010517973,0.001818624,0.000907247,0.009690676,0.020232436,0.001818624,0.000517944,0.010759996,0.016699526,0.009659172,0.016356796,0.012240736,0.011365596,0.00257176,0.008981602,0.00126561
50,centrality,punish,0.007296422,0.002537561,0.003874567,0.003980315,0.001784907,0.003456291,0.005887431,0.005972093,0.002369927,0.002250992,0.004708648,0.007296422,0.004581868,0.004664001,0.003117691,0.000696548,0.00672866,0.005972093,0.001379434,0.004708648,0.005771715,0.00413961,0.003830186,0.00338432,0.007296422,0.005972093,0.00413961,0.004708648,0.005423377,0.005138909,0.001866382,0.005153787,0.004472359,0.004622934,0.003044041,0.004955662,0.004015691
52,centrality,punish,0.009404753,0.00425668,0.009960876,0.000850005,0.028917577,0.002418498,0.02304235,0.009688831,0.01274777,0.002265493,0.006767473,0.006720061,0.011459386,0.004345038,0.006174104,0.008850029,0.005538249,0.023608135,0.019629642,0.007204722,0.013459949,0.007725837,0.001415489,0.000952988,0.023735302,0.042820846,0.023822664,0.035493606,0.011598154,0.009989316,0.014647237,0.00530201,0.020392353,0.007902212,0.013417182,0.010592893,0.015421187
53,centrality,punish,0,0.002645503,0.002645503,0,0.002645503,0.002645503,0.002645503,0.002645503,0,0.002645503,0,0,0.002645503,0.002645503,0.002645503,0,0,0,0,0,0,0.002645503,0.002645503,0,0.002645503,0.002645503,0,0,0.001984127,0.000661376,0.001763668,0.000881834,0.001984127,0.002645503,0,0.001322751,0.000661376
54,centrality,punish,0.00177119,0.001006586,0.00177119,0.00177119,0.00177119,0.001521563,0.00177119,0.001404273,0.00177119,0.00177119,0.001279398,0.00177119,0.001006586,0.000847325,0.000847325,0.001244003,0.001084742,0.00177119,0.00177119,0.00177119,0.000356125,0.00177119,0.000470085,0.000970782,0.00177119,0.00177119,0.001279398,0.00177119,0.00148831,0.001599578,0.001287506,0.00152405,0.00177119,0.000926955,0.00177119,0.001063658,0.001122864
55,centrality,punish,0.001504672,0.000879573,0.004189973,0.003603631,0.008017306,0.007565605,0.003864693,0.004270711,0.006696036,0.006557179,0.01057955,0.01130768,0.005967906,0.00339374,0.006309607,0.007602616,0.004189973,0.00265355,0.008826475,0.006506623,0.005243643,0.001466679,0.006696036,0.006696036,0.006696036,0.006696036,0.004866555,0.006696036,0.002629912,0.003659282,0.007309843,0.009817612,0.006661322,0.004680823,0.007666549,0.003355161,0.006238666
56,centrality,punish,0.001335393,0.014485809,0.010198637,0.003501775,0.011072243,0.013477724,0.013107928,0.014261221,0.006241319,0.005712819,0.005098927,0.005558713,0.006068528,0.006144058,0.005488574,0.011752639,0.008863722,0.007193406,0.001888496,0.016099501,0.013674085,0.002610753,0.006375302,0.005749779,0.011018105,0.006477342,0.012559953,0.004752479,0.010797588,0.007439385,0.009437819,0.008045121,0.007362397,0.006106293,0.008993998,0.008142419,0.007359378
57,centrality,punish,0.018769139,0.002828264,0.00307743,0.00816286,0.013111119,0.007179501,0.00307743,0.002045299,0.00307743,0.002631725,0.007179501,0.008867387,0.004539185,0.007179501,0.009342423,0.006597512,0.022030378,0.014652481,0.001079682,0.001599593,0.002039432,0.000721793,0.002631725,0.001453006,0.008574777,0.024405052,0.012940437,0.002485138,0.006680033,0.011980787,0.009683685,0.00774213,0.009672246,0.005859343,0.001339637,0.001380613,0.004877576
58,centrality,punish,0.004399595,0.004399595,0.005100366,0.005100366,0.001543827,0.000749291,0.005210248,0.003084291,0.004399595,0.006525552,0.004399595,0.007447402,0.006410065,0.004006179,0.007447402,0.004399595,0.002573173,0.005100366,0.000676273,0.00153771,0.001289501,0.004852157,0.003524886,0.003618382,0.007447402,0.002645389,0.003612355,0.002459559,0.004273432,0.004468568,0.004463608,0.004198763,0.005254484,0.005208122,0.001106991,0.003070829,0.003303795
59,centrality,punish,0.007163783,0.002074388,0.007163783,0.00645819,0.005314461,0.00169806,0.002607742,0.005847101,0.002607742,0.002607742,0.001816719,0.006264373,0,0.002607742,0.004565952,0.005562195,0.007163783,0.007163783,0.001801427,0.001173893,0.000778073,0.001801427,0.001754069,0.00152331,0.002607742,0.004372135,0.002607742,0.002607742,0.004423253,0.006987385,0.005147536,0.003259718,0.00304884,0.001303871,0.00148766,0.00128975,0.002123216
60,centrality,punish,0.000373084,0.000373084,0.003061948,0.003061948,0.002666253,0.00123949,0.003061948,0.001939007,0.001363451,0.001363451,0.00123949,0.002150719,0.003061948,0.003061948,0.003061948,0.002150719,0.003061948,0.003061948,0.002666253,0.001939007,0.00123949,0.001701591,0.000680595,0,0.003061948,0.003061948,0.003061948,0.003061948,0.001436781,0.003061948,0.002626307,0.001543233,0.0022127,0.003061948,0.00230263,0.001470541,0.001701123
61,centrality,punish,0.001131739,0.000727853,0.002568576,0.005658639,0.004677886,0.004677886,0.007465767,0.007465767,0.000259536,0.002071305,0.002156179,0.004677886,0.007465767,0.004677886,0.005205219,0.002377643,0.003398091,0.007465767,0.001680631,0.004677886,0.002807671,0.004677886,0.003398091,0.005262819,0.005815468,0.00582186,0.003398091,0.002290319,0.004197782,0.004772768,0.004086916,0.003837317,0.003492043,0.006071826,0.003179258,0.003742778,0.00358733
62,centrality,punish,0.004698462,0.01708432,0.009641842,0.003437745,0.001414429,0.013803123,0.014743809,0.015304575,0.008671476,0.011889705,0.016630345,0.018769236,0.026794018,0.003293433,0.00336466,0.007885685,0.022358613,0.004162203,0.000259,0.006115675,0.01350664,0.017309905,0.020413386,0.013243383,0.015127651,0.011629719,0.008675228,0.014558059,0.012957791,0.009900101,0.004221592,0.016400901,0.011829638,0.015043725,0.003187338,0.015408272,0.014222514
63,centrality,punish,0.003452878,0.005016722,0.001876054,0.00172296,0.003971703,0.003486547,0.003971703,0.005126299,0.001998919,0.001383598,0.005126299,0.005126299,0.001876054,0.00134572,0.005126299,0.003486547,0.002253294,0.002253294,0.001604252,0.001383598,0.000109577,0.003937668,0.001135859,0.005126299,0.005126299,0.001705659,0.005016722,0.00172296,0.004391901,0.0020264,0.00419485,0.004579715,0.002553619,0.001610887,0.001493925,0.002023622,0.00325046
64,centrality,punish,0.003240948,0.003240948,0.001441168,0.00119296,0.002634131,0,0.003240948,0.002337359,0.003240948,0.003240948,0.002789856,0.000967125,0.003240948,0.003240948,0.002789856,0.003240948,0.001441168,0.003240948,0.002789856,0.000356125,0.000728204,0.000609495,0.000609495,0.000609495,0.003240948,0.003240948,0.001441168,0.001441168,0.003015051,0.001829061,0.002888312,0.001252327,0.003240948,0.003240948,0.001572991,0.000668849,0.001025332
66,centrality,punish,0.004692922,0.003086202,0.004092962,0.002628445,0.005587092,0.003086202,0.001015024,0.001242482,0.006207351,0.002561942,0.007890451,0.006008275,0.003086202,0.009497171,0.000493455,0.00100824,0.0027827,0.009497171,0.000864543,0.004692922,0.004692922,0.004692922,0.009497171,0.004537123,0.004692922,0.006207351,0.004365792,0.009497171,0.002509157,0.004750319,0.002362929,0.005661643,0.004917392,0.006291687,0.002778733,0.004692922,0.006974315
67,centrality,punish,0.00952494,0.003804323,0.013505014,0.01549469,0.035733711,0.007537627,0.009688871,0.023579096,0.02268832,0.005816817,0.022053872,0.025556748,0.018754908,0.016787842,0.037313201,0.027729472,0.016166036,0.016806239,0.020041378,0.011468367,0.012366029,0.008646498,0.01260026,0.01792734,0.015048121,0.013913967,0.009152062,0.008983712,0.011649307,0.015492995,0.033592128,0.018382749,0.014366806,0.017771375,0.015754873,0.010506263,0.012165843
68,centrality,punish,0.00562829,0.003434652,0.005727566,0.007866682,0.007726809,0.010009518,0.00267626,0.00839949,0.015408195,0.008002861,0.008346735,0.016717646,0.008302141,0.015159646,0.018725453,0.00839949,0.00643068,0.007931288,0.001928093,0.003428753,0.008679548,0.007411526,0.010179224,0.005327112,0.011571713,0.005539977,0.018725453,0.018725453,0.005034673,0.006989054,0.011617251,0.011691299,0.010130686,0.011730894,0.002678423,0.008045537,0.013239311
69,centrality,punish,0.01217394,0.012320464,0.008867771,0.008881082,0.012072977,0.003916915,0.008343513,0.013072879,0.009541359,0.015353026,0.016790336,0.013856529,0.004224623,0.01030827,0.01215131,0.009146408,0.016931362,0.005426959,0.002557145,0.001684622,0.003390546,0.005853288,0.008117462,0.008889315,0.008201317,0.011321924,0.012949738,0.022857199,0.011477699,0.010026794,0.011123565,0.01152126,0.011104406,0.007266446,0.002120883,0.004621917,0.013203429
70,centrality,punish,0.001994302,0,0.001465348,0.002060287,0.009165007,0.026816891,0.001300406,0.015282662,0.013396361,0.000420567,0.005412902,0.002060287,0.002060287,0.001465348,0.002060287,0.002060287,0.005412902,0.005412902,0.035865577,0.003915898,0.026483599,0.001347323,0.001465348,0.005412902,0.005412902,0.000847918,0.002060287,0.013073407,0.004644342,0.00358786,0.004428527,0.011430027,0.005019437,0.001762818,0.019890737,0.013915461,0.005502986
71,centrality,punish,0.004276883,0.002712259,0.00212082,0.006144333,0.004276883,0.006144333,0.001823624,0.00051237,0.003685444,0.003685444,0.0007748,0.002076994,0.006144333,0.004579709,0.004763378,0.00212082,0.003685444,0.006144333,0.002026932,0.006144333,0.006144333,0.00025337,0.000661043,0.004986467,0.002199889,0.00051237,0.00212082,0.006144333,0.002331284,0.004523733,0.00372036,0.002998709,0.002520787,0.005362021,0.004085633,0.003198852,0.003478166
72,centrality,punish,0.003514367,0.010256126,0.010761599,0.002186714,0.005344351,0.01742018,0.023483272,0.004012871,0.009235119,0.006362726,0.01836587,0.026998836,0.012952863,0.011390442,0.019080208,0.017248647,0.019048936,0.01951654,0.020238416,0.012869629,0.005771528,0.00599654,0.008127663,0.004819544,0.000723556,0.022099162,0.022045986,0.002008651,0.010316659,0.012878447,0.013891069,0.020928295,0.009605141,0.012171653,0.016554023,0.005884034,0.009250461
73,centrality,punish,0.006917407,0.01141207,0.009138063,0.011986283,0.003142315,0.010532436,0.005667301,0.003129317,0.013948426,0.007873595,0.006673015,0.010407656,0.004877816,0.003303233,0.008286003,0.016974528,0.010608506,0.012568243,0.01403451,0.001865993,0.01065438,0.003380765,0.007622412,0.005857824,0.011375511,0.007183067,0.011644958,0.011099611,0.006781524,0.011075274,0.009467615,0.009204369,0.01009515,0.004090525,0.007950251,0.007017573,0.009056201
74,centrality,punish,0.007790198,0.000474834,0.003802313,0.003802313,0.005011125,0.021243478,0.006267703,0.014316789,0.004488648,0.001749222,0.00812719,0.008543749,0.004286027,0.004611628,0.046267599,0.005424395,0.004488648,0.004488648,0.007790198,0.006267703,0.006267703,0.006267703,0.004488648,0.004488648,0.003802313,0.005019245,0.003802313,0.001749222,0.007212381,0.00414548,0.01890104,0.012638139,0.003764857,0.004448828,0.007028951,0.006267703,0.003632208
75,centrality,punish,0.006153116,0.003460853,0.010269643,0.010207447,0.036012487,0.005460194,0.008526483,0.006769083,0.010269643,0.003296494,0.021353947,0.0105578,0.007362438,0.014643306,0.015090107,0.006938486,0.009987059,0.020466884,0.001899335,0.009036272,0.015782844,0.005856018,0.014341119,0.012929647,0.007034494,0.00518399,0.009417764,0.005140341,0.006227384,0.012732758,0.019347027,0.012457314,0.006446155,0.011002872,0.005467804,0.010819431,0.010457218
76,centrality,punish,0.017571787,0.009123136,0.003053849,0.003053849,0.008124247,0.002965276,0.005737894,0.008096385,0.005737894,0.001463089,0.011762607,0.002429345,0.015826762,0.005452993,0.006504459,0.005452993,0.013952358,0.019561171,0.00770855,0.028939138,0.003774929,0.003026289,0.019561171,0.023297455,0.008190842,0.00626801,0.004998346,0.004775432,0.0101323,0.009905307,0.0066939,0.005719076,0.005414959,0.010639877,0.018323844,0.003400609,0.013158101
77,centrality,punish,0.007900753,0.011730748,0.018216016,0.001879314,0.01633143,0.011556006,0.019680313,0.007501769,0.007501769,0.010088661,0.009327639,0.012985258,0.000158278,0.011762439,0.017105964,0.012536974,0.001945514,0.007204793,0.015652282,0.010658787,0.003072853,0.020652528,0.001014892,0.00164204,0.018916025,0.004572803,0.012075663,0.00837977,0.011703396,0.007311409,0.015324789,0.011289634,0.010269814,0.005960359,0.013155534,0.011862691,0.005778091
78,centrality,punish,0.004660993,0.006571267,0.004547033,0.002373031,0.004660993,0.004062112,0.004660993,0.003889091,0.00145685,0.009351987,0.007721757,0.008266372,0.007143745,0.004813371,0.004660993,0.009955616,0.004412785,0.004116379,0.001897734,0.000680281,0.004660993,0.001457565,0.000647783,0.008401222,0.008237777,0.003113529,0.005668888,0.004660993,0.004945586,0.003862307,0.006425868,0.006683414,0.005540036,0.005978558,0.001289008,0.003059279,0.004844722
79,centrality,punish,0.002811865,0.0099653,0.00464378,0.014931364,0.009734713,0.007632453,0.006410849,0.003912242,0.015401683,0.024713763,0.008169143,0.011324629,0.000178063,0.011289809,0.009406731,0.015035071,0.013630018,0.013630018,0.008728149,0.016682841,0.013607428,0.014953418,0.007225292,0.0279658,0.019195472,0.00521341,0.006211594,0.007936412,0.005775064,0.011708795,0.011392172,0.009042075,0.016131082,0.005733936,0.012705495,0.014280423,0.012334774
80,centrality,punish,0.01763366,0.009819999,0.011124423,0.008116483,0.007456827,0.002861265,0.008937545,0.009385256,0.00716307,0.00663015,0.013424172,0.012626032,0.010024808,0.003858519,0.011760719,0.014559837,0.007137019,0.009011308,0.00150108,0.011966893,0.010898263,0.009011308,0.015608801,0.011318703,0.010682249,0.00663015,0.002953096,0.004308621,0.011444115,0.008847308,0.011259128,0.009637156,0.007776405,0.006941663,0.006733987,0.009954785,0.008547305
81,centrality,punish,0.003360039,0.002453543,0.008181512,0.008277506,0.004353607,0.008909366,0.005413002,0.004899107,0.002945172,0.007137339,0.010563929,0.007894827,0.014067588,0.009702111,0.005240385,0.007690276,0.002995,0.005553245,0.003746147,0.010320725,0.008350736,0.000703429,0.00894488,0.006956036,0.004558927,0.005967192,0.012705241,0.011841327,0.004031423,0.006251816,0.005761423,0.009122707,0.005152157,0.011884849,0.007033436,0.004527083,0.010111871
82,centrality,punish,0.0034576,0.004512612,0.007978001,0.010940184,0.000712343,0.002925315,0.015932723,0.007693288,0.007019198,0.0027763,0.003694243,0.012370534,0.011110289,0.012280808,0.007809827,0.010388556,0.009009543,0.009009543,0.000461267,0.010374607,0.004997936,0.00128684,0.013269891,0.007978001,0.014497598,0.019576137,0.002870412,0.001590622,0.007899056,0.009234318,0.006303575,0.006330031,0.010967308,0.011695549,0.005417937,0.003142388,0.006427232
83,centrality,punish,0.004739534,0.003246034,0.009004168,0.013726257,0.008870056,0.006923079,0.01518163,0.011851908,0.021842748,0.00273672,0.004086036,0.011851908,0.012596905,0.002708948,0.003463819,0.00977929,0.016786501,0.017432193,0.008532818,0.008137905,0.01103706,0.020699973,0.008426368,0.001044634,0.018628465,0.027494291,0.012258577,0.006057473,0.008754777,0.01423728,0.007371055,0.007620341,0.017675556,0.007652926,0.008335362,0.015868516,0.006946763
84,centrality,punish,0.003989222,0.005401613,0.003606352,0.005028653,0.004392442,0.000898817,0.001591431,0.000936075,0.001195611,0.005401613,0.005401613,0.004392442,0.005401613,0.001591431,0.001591431,0.001591431,0.0004912,0.005401613,0,0.003668269,0.001591431,0.001591431,0.001591431,0.00011396,0.001477471,0.001591431,0.001591431,0.005401613,0.002979585,0.003631954,0.002525102,0.003564291,0.002416532,0.003496522,0.001834135,0.001591431,0.002174609
85,centrality,punish,0.016745428,0.005330351,0.012774647,0.010493955,0.012483745,0.007733994,0.008182723,0.017822267,0.007658939,0.016140595,0.010551662,0.005951651,0.004501343,0.006021778,0.01395243,0.004580689,0.020714343,0.006733138,0.015808418,0.020073019,0.012582832,0.010617822,0.001380545,0.014565369,0.006899379,0.0055952,0.019877465,0.014767583,0.012020192,0.012679021,0.010338955,0.008079102,0.009073528,0.005261561,0.017940719,0.011600327,0.01264774
86,centrality,punish,0.004380583,0.001519468,0.018445032,0.001994302,0.00727193,0.005538961,0.010941377,0.002550385,0.006992493,0.046827041,0.013750637,0.007480569,0.011448017,0.00664551,0.004356398,0.002934575,0.006263473,0.006263473,0.0087334,0.01308715,0.009705505,0.050886183,0.007776158,0.002066241,0.031794835,0.004079855,0.013670881,0.003136878,0.004847953,0.00824157,0.004854301,0.008923389,0.022423556,0.009046763,0.010910275,0.030295844,0.00666254
87,centrality,punish,0.000952232,0.002920304,0.00398261,0.004669675,0.002372709,0.002598082,0.004669675,0.002353511,0.003799265,0.004669675,0.001660897,0.003151548,0.00398261,0.00180273,0.001891335,0.004669675,0.004669675,0.004669675,0.003144714,0.004669675,0.00244081,0.002451344,0.004095792,0.004669675,0.001891335,0.002455067,0.002455067,0.003408728,0.00272393,0.004497909,0.002977906,0.002470176,0.003203836,0.00289267,0.003907194,0.002446077,0.003657315
88,centrality,punish,0.005011735,0.002878564,0.001905109,0.00272206,0.001650499,0.002820306,0.005011735,0.005011735,0.005011735,0.002878564,0.001096223,0.003608827,0.003379418,0.003379418,0.002218136,0.002696978,0.005011735,0.004086225,0.001535496,0.005011735,0.005011735,0.002892528,0.004086225,0.003280015,0.001824188,0.004589771,0.005011735,0.000394667,0.004478442,0.003431282,0.002188538,0.002508452,0.003576064,0.003379418,0.003273615,0.003952131,0.00319316
89,centrality,punish,0.00458446,0.000591353,0.00479259,0.002958124,0.007263507,0.00402664,0.004356431,0.003454246,0.007718497,0.00550165,0.00845772,0.007158684,0.008030595,0.003707665,0.002309774,0.007377035,0.003230953,0.007718497,0.002337516,0.003238419,0.00553374,0.009739355,0.009739355,0.002279658,0.008291288,0.007724976,0.003432136,0.008291288,0.003246623,0.004675041,0.005650105,0.006547682,0.007309103,0.00586913,0.002787968,0.007636548,0.005935609
90,centrality,punish,0.003775136,0.026116067,0.002370187,0.003183697,0.003706996,0.003183697,0.00382262,0.046870494,0.016718547,0.005227569,0.001968681,0.003775136,0.000826969,0.004544738,0.001778747,0.012320058,0.00382262,0.001778747,0.002957237,0,0.000563731,0.005227569,0.010806659,0.001540616,0.024391993,0.005227569,0.005227569,0.003394555,0.020146079,0.002788813,0.005935267,0.002975838,0.01289142,0.002685854,0.001478619,0.00289565,0.00524235
